Unnamed: 0,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,label(ppm)
59,0.108876,0.109521,0.109843,0.109843,0.110487,0.111132,0.109521,0.110165,0.109843,0.109521,0.109843,0.110165,0.110165,0.109843,0.109521,0.109521,0.109521,0.109521,0.110487,0.109198,0.167841,1.618455,2.198764,2.388549,2.44687,2.46717,2.475547,2.472647,2.471358,2.472647,2.470392,2.464914,2.466525,2.467492,2.461047,2.46137,2.46137,2.453314,2.453637,2.456214,2.456214,2.44977,2.449448,2.451381,2.444615,2.444292,2.44687,2.436881,2.438492,2.440426,2.426248,0.993035,0.416269,0.226485,0.159786,0.133687,0.123054,0.116931,0.114676,0.113065,0.111776,0.111776,0.111132,0.110809,0.110165,0.111132,0.110809,0.110487,0.109843,0.111132,50
60,0.108232,0.107909,0.109198,0.109198,0.108232,0.108876,0.108554,0.108876,0.109198,0.108554,0.110165,0.108554,0.108232,0.110487,0.107265,0.108876,0.109521,0.108554,0.108876,0.109521,0.108554,1.516957,2.162354,2.372761,2.440748,2.460403,2.470392,2.474903,2.466847,2.466847,2.468781,2.469747,2.462659,2.461692,2.464592,2.465881,2.459759,2.459114,2.460725,2.460403,2.454603,2.454603,2.456859,2.447192,2.451703,2.449126,2.454281,2.443648,2.446226,2.447192,2.448159,1.223741,0.496501,0.252906,0.171708,0.139487,0.125309,0.119831,0.11532,0.115643,0.113709,0.112743,0.113065,0.112098,0.111454,0.111454,0.111776,0.111776,0.110809,0.111454,50
61,0.109843,0.109198,0.110165,0.109843,0.109521,0.109843,0.109521,0.110487,0.110487,0.109843,0.110487,0.109843,0.109843,0.109843,0.109843,0.109843,0.110809,0.109198,0.109198,0.110487,0.109521,1.453803,2.151399,2.368572,2.442681,2.47007,2.479092,2.473614,2.475547,2.47748,2.477803,2.476836,2.47007,2.470392,2.471036,2.471036,2.465881,2.465881,2.46717,2.459114,2.460081,2.462336,2.463303,2.456214,2.457181,2.458792,2.450737,2.451703,2.453959,2.455248,2.448803,1.186686,0.484257,0.250973,0.170097,0.138198,0.126598,0.119509,0.115643,0.114998,0.114354,0.114032,0.113065,0.112743,0.113387,0.112743,0.111776,0.111776,0.112098,0.112098,50
62,0.111132,0.110165,0.110165,0.109843,0.111776,0.110165,0.110487,0.110487,0.109843,0.110487,0.110165,0.111132,0.110487,0.110165,0.110165,0.110809,0.110165,0.111454,0.110487,0.111132,0.110487,1.398382,2.137866,2.368572,2.447837,2.476514,2.476514,2.480703,2.483603,2.484891,2.476836,2.478769,2.480703,2.474258,2.473936,2.474903,2.468781,2.469103,2.469747,2.462014,2.463947,2.465881,2.463947,2.459436,2.46137,2.462659,2.456214,2.455892,2.457181,2.45557,2.451059,1.322661,0.5342,0.267406,0.177508,0.141742,0.12692,0.120798,0.117254,0.115965,0.114998,0.114676,0.114032,0.113065,0.113065,0.113387,0.113065,0.113387,0.112098,0.112098,50
63,0.111776,0.110809,0.111132,0.111132,0.111454,0.110809,0.111132,0.110809,0.111132,0.111132,0.111776,0.111454,0.111132,0.110809,0.111132,0.111132,0.111132,0.111776,0.110487,0.111132,0.111132,1.398704,2.137543,2.373083,2.452348,2.472647,2.480058,2.484891,2.486825,2.48038,2.478447,2.479414,2.480058,2.472325,2.470714,2.472325,2.472647,2.46427,2.464592,2.464592,2.465236,2.462659,2.458148,2.459114,2.460403,2.456214,2.452992,2.452992,2.454281,2.454603,2.448159,1.317183,0.531623,0.266439,0.176219,0.142064,0.126598,0.119831,0.115965,0.113387,0.114032,0.113065,0.112098,0.112098,0.113065,0.111454,0.111776,0.11242,0.111132,0.111776,50
64,0.110809,0.109843,0.110809,0.110809,0.109521,0.110165,0.111132,0.108876,0.110809,0.109521,0.109198,0.110809,0.110165,0.110809,0.110487,0.109521,0.109198,0.110165,0.110487,0.110809,0.110165,1.217941,2.076322,2.352139,2.435592,2.468458,2.48038,2.484247,2.479414,2.477803,2.479736,2.477803,2.471358,2.473614,2.474258,2.467814,2.465881,2.46717,2.46717,2.460403,2.461047,2.462659,2.455892,2.455892,2.457181,2.456859,2.44977,2.451059,2.450737,2.446226,2.444292,1.371638,0.5487,0.275461,0.175252,0.143031,0.125631,0.120154,0.116287,0.11532,0.112743,0.113387,0.111776,0.113065,0.112743,0.111776,0.112098,0.11242,0.111132,0.111454,50
65,0.111132,0.110487,0.110809,0.110165,0.110165,0.109843,0.109843,0.110487,0.111132,0.109843,0.110165,0.110809,0.110165,0.110809,0.110165,0.109198,0.110165,0.110487,0.109843,0.109843,1.082288,2.02799,2.333772,2.428504,2.465236,2.478447,2.476836,2.477803,2.480058,2.473292,2.474581,2.475547,2.468781,2.470714,2.471358,2.46427,2.466525,2.46717,2.460403,2.462336,2.463303,2.456859,2.459759,2.460081,2.452992,2.453959,2.455892,2.449126,2.451381,2.447192,1.602344,0.638276,0.300916,0.18943,0.144964,0.129498,0.120798,0.116931,0.11532,0.114676,0.112743,0.114354,0.112743,0.112743,0.112098,0.11242,0.111454,0.11242,0.111454,0.11242,50
66,0.110487,0.110165,0.110165,0.110809,0.110165,0.110809,0.111454,0.110165,0.110809,0.110165,0.110165,0.110165,0.110487,0.109843,0.110809,0.109521,0.110809,0.111132,0.109521,0.109521,0.109843,1.145443,2.054734,2.337639,2.43527,2.47007,2.482958,2.479092,2.481347,2.481991,2.475869,2.475869,2.477158,2.47748,2.469747,2.472325,2.473292,2.466525,2.466203,2.467492,2.468458,2.460725,2.463625,2.46427,2.458148,2.457503,2.458792,2.451703,2.451703,2.452992,2.453637,1.651643,0.65632,0.307038,0.191363,0.147864,0.12982,0.121442,0.116931,0.115643,0.115965,0.113387,0.113065,0.113709,0.113709,0.112743,0.113065,0.112098,0.113065,0.112743,50
67,0.111132,0.111132,0.110487,0.111454,0.110165,0.111454,0.110809,0.111132,0.110809,0.110487,0.110809,0.111776,0.110487,0.110487,0.111132,0.111132,0.111776,0.110487,0.111132,0.111132,0.826127,1.942281,2.309606,2.431081,2.463625,2.478447,2.484247,2.487147,2.481025,2.478125,2.481347,2.472325,2.471681,2.472647,2.473936,2.466525,2.464914,2.46717,2.468458,2.460081,2.458792,2.460725,2.460403,2.452025,2.452025,2.454925,2.455248,2.447514,2.447837,2.448481,1.652932,0.65632,0.306072,0.189752,0.14722,0.128531,0.121442,0.117254,0.115643,0.113387,0.113709,0.113709,0.111776,0.111776,0.11242,0.11242,0.112098,0.111132,0.111776,0.111454,50
68,0.111132,0.110487,0.111454,0.111132,0.109521,0.110809,0.109843,0.110165,0.110165,0.110165,0.109843,0.110165,0.110487,0.109521,0.110165,0.109521,0.110487,0.110487,0.110487,0.110165,0.757173,1.917148,2.294462,2.420448,2.463947,2.469747,2.475225,2.477158,2.478125,2.473936,2.469103,2.470714,2.471036,2.461692,2.462014,2.462659,2.463303,2.455248,2.45557,2.456536,2.458148,2.451059,2.449448,2.450414,2.450092,2.443648,2.444292,2.444937,2.442359,2.437848,1.701264,0.675331,0.311872,0.191041,0.146253,0.127887,0.120154,0.115965,0.113387,0.112743,0.111776,0.110809,0.109843,0.110487,0.111776,0.111132,0.110165,0.111132,0.111776,0.110809,50
69,0.108554,0.108876,0.108554,0.110165,0.108232,0.109521,0.108876,0.109198,0.109521,0.109198,0.108232,0.109198,0.109198,0.108232,0.109198,0.108554,0.109198,0.109521,0.108876,0.108876,0.920214,1.968703,2.310251,2.416904,2.456214,2.469747,2.466847,2.468136,2.471358,2.464592,2.464592,2.465881,2.459436,2.458148,2.460403,2.454281,2.456214,2.456536,2.449126,2.451059,2.451703,2.44397,2.446226,2.447837,2.440426,2.442359,2.434948,2.436237,2.438815,2.432048,1.69192,0.67082,0.309616,0.190719,0.145609,0.126598,0.11822,0.114676,0.114032,0.112098,0.112098,0.110487,0.110809,0.108876,0.108876,0.109843,0.108876,0.109521,0.109198,0.109521,50
70,0.108232,0.107265,0.108554,0.108232,0.108554,0.107909,0.107909,0.108232,0.108554,0.108554,0.107909,0.108876,0.107909,0.108554,0.108876,0.107909,0.108232,0.108876,0.107909,0.107587,0.847716,1.941636,2.290596,2.410137,2.451703,2.466525,2.464592,2.46717,2.467492,2.461047,2.460725,2.461692,2.453314,2.453959,2.45557,2.456536,2.447837,2.450092,2.450737,2.444292,2.443648,2.445581,2.435915,2.437526,2.439459,2.438815,2.43237,2.434626,2.435915,2.428182,1.609433,0.637631,0.297372,0.185886,0.143031,0.126276,0.11822,0.114676,0.112098,0.111776,0.111454,0.109521,0.110165,0.109521,0.109198,0.109843,0.109521,0.110487,0.108554,0.108232,50
71,0.107909,0.108876,0.107265,0.108232,0.108232,0.106943,0.107909,0.108554,0.107587,0.107265,0.107909,0.107587,0.107909,0.108232,0.107587,0.108232,0.107909,0.107909,0.107909,0.107265,0.967258,1.979336,2.30864,2.41046,2.447514,2.462336,2.458792,2.460081,2.462014,2.462659,2.456536,2.455248,2.454925,2.456214,2.456536,2.44977,2.448159,2.451059,2.450414,2.444292,2.444615,2.446226,2.43817,2.437848,2.441392,2.432693,2.435915,2.437848,2.431404,2.431081,1.511479,0.598966,0.285772,0.18073,0.142064,0.125309,0.117898,0.114676,0.111454,0.111454,0.110809,0.110809,0.110487,0.109198,0.109198,0.109198,0.109198,0.109198,0.108876,0.108554,50
72,0.108554,0.107587,0.105976,0.107587,0.107265,0.108232,0.107909,0.108232,0.107587,0.107587,0.108554,0.107587,0.107909,0.108232,0.108232,0.107265,0.108232,0.107265,0.108232,0.108876,0.95598,1.973858,2.305418,2.416582,2.445903,2.460081,2.465559,2.468136,2.459436,2.460725,2.462336,2.463947,2.455892,2.458148,2.460081,2.453314,2.452348,2.453314,2.45267,2.446548,2.448803,2.451059,2.44397,2.445581,2.445903,2.442359,2.439459,2.441715,2.443648,2.437204,1.444458,0.575444,0.27965,0.18073,0.142709,0.125954,0.118865,0.114354,0.113387,0.11242,0.11242,0.112098,0.111454,0.111132,0.111454,0.110487,0.110487,0.110809,0.111454,0.111776,50
73,0.108232,0.108232,0.109521,0.108554,0.108876,0.108876,0.108876,0.108876,0.109198,0.108876,0.108232,0.109198,0.107909,0.108554,0.107587,0.108232,0.109521,0.109198,0.109198,0.108876,0.108554,1.18282,2.058601,2.331195,2.42657,2.459436,2.471681,2.469103,2.469103,2.470714,2.471358,2.463947,2.463947,2.464914,2.463303,2.45847,2.459436,2.459436,2.453314,2.452348,2.454925,2.45557,2.449448,2.449126,2.44977,2.451059,2.444615,2.445259,2.446226,2.442359,2.438815,1.482158,0.589943,0.284483,0.181375,0.143353,0.126598,0.120476,0.116287,0.113065,0.11242,0.112743,0.111132,0.111132,0.111132,0.110809,0.11242,0.111776,0.111132,0.110487,50
74,0.109521,0.108232,0.108232,0.109198,0.109198,0.110487,0.108232,0.109521,0.109521,0.109198,0.109198,0.108876,0.108554,0.108232,0.109843,0.108876,0.108876,0.109843,0.109521,0.109198,0.982079,1.992547,2.319917,2.421737,2.456536,2.470714,2.474903,2.469103,2.468458,2.47007,2.469425,2.463303,2.462014,2.462659,2.462659,2.453637,2.454925,2.455892,2.456536,2.45557,2.448803,2.447514,2.448159,2.450414,2.439459,2.440748,2.442681,2.441715,2.439781,2.436559,1.648743,0.654064,0.304461,0.188463,0.144642,0.127565,0.120154,0.114676,0.112743,0.11242,0.112098,0.112098,0.110809,0.112098,0.111776,0.111776,0.110809,0.109843,0.110809,0.109521,50
75,0.108232,0.108232,0.109198,0.108554,0.108232,0.108876,0.108232,0.108232,0.109198,0.109521,0.108876,0.109198,0.108876,0.109521,0.107909,0.108232,0.108876,0.108232,0.107265,0.109198,0.108554,1.151565,2.046034,2.334739,2.423348,2.456214,2.468136,2.474258,2.467492,2.46717,2.469425,2.469425,2.462981,2.46137,2.462981,2.462981,2.457825,2.45557,2.457503,2.457825,2.45267,2.450737,2.452025,2.453959,2.446548,2.447192,2.448481,2.447837,2.442681,2.440748,2.443003,1.43447,0.573188,0.278361,0.178797,0.142064,0.126598,0.119831,0.11532,0.113709,0.114032,0.11242,0.111776,0.110809,0.111454,0.111454,0.110165,0.112098,0.111454,0.111454,50
76,0.109521,0.108876,0.109843,0.109198,0.110165,0.110165,0.108876,0.108876,0.109198,0.108876,0.109521,0.108554,0.108876,0.109198,0.110809,0.109521,0.109198,0.109521,0.109843,0.107265,1.062311,2.015424,2.323784,2.425926,2.461692,2.473614,2.470714,2.471681,2.473936,2.475547,2.467814,2.466847,2.468781,2.469103,2.460403,2.461047,2.462014,2.463303,2.458792,2.455892,2.455892,2.457503,2.457825,2.451703,2.450414,2.451059,2.45267,2.443326,2.444615,2.44687,1.476358,0.589943,0.284483,0.182019,0.14432,0.126598,0.120154,0.117254,0.114676,0.113387,0.112743,0.11242,0.113065,0.11242,0.112098,0.110809,0.111454,0.111776,0.112098,0.111776,50
77,0.110165,0.110809,0.110165,0.109198,0.110165,0.109198,0.110487,0.109521,0.108876,0.110487,0.110809,0.109521,0.109521,0.110165,0.110809,0.110165,0.109521,0.110165,0.109843,0.112098,1.076489,2.027668,2.329906,2.433337,2.462014,2.473614,2.479736,2.474258,2.473292,2.475869,2.469425,2.46717,2.468458,2.468458,2.459759,2.459436,2.460403,2.460725,2.460403,2.453959,2.453314,2.453637,2.455248,2.44687,2.445903,2.447837,2.448803,2.44107,2.442037,2.443003,1.666787,0.662442,0.306716,0.189752,0.146897,0.127887,0.120154,0.115643,0.111776,0.11242,0.11242,0.111132,0.111454,0.112098,0.111776,0.110809,0.110165,0.110487,0.110165,0.111132,50
78,0.108876,0.109198,0.110165,0.109198,0.109198,0.109843,0.109198,0.108876,0.108554,0.108554,0.108232,0.108554,0.108876,0.108232,0.108554,0.109521,0.108876,0.109198,0.109198,0.108232,1.041045,2.011235,2.32475,2.423348,2.458148,2.470714,2.475547,2.47007,2.469425,2.471358,2.471358,2.462336,2.463625,2.464592,2.465236,2.459436,2.460081,2.46137,2.454603,2.453637,2.456536,2.456536,2.448481,2.449126,2.450737,2.451703,2.449126,2.444937,2.446548,2.446548,1.651965,0.655031,0.306072,0.189108,0.147864,0.128853,0.119831,0.116287,0.11532,0.112743,0.113065,0.112743,0.111454,0.11242,0.111776,0.111132,0.111454,0.110487,0.111776,0.111132,50
79,0.109521,0.110809,0.108876,0.108876,0.110809,0.109198,0.110165,0.109521,0.110487,0.110165,0.110165,0.109843,0.109521,0.109198,0.109843,0.108876,0.109521,0.110165,0.110487,0.109521,0.109843,1.109677,2.03959,2.329906,2.428826,2.464914,2.475869,2.473292,2.473936,2.474258,2.475225,2.468136,2.466525,2.468458,2.460403,2.461047,2.462659,2.462981,2.45557,2.456536,2.457181,2.451381,2.451059,2.45267,2.44687,2.446226,2.448803,2.442359,2.441715,2.443326,2.43527,1.489568,0.592843,0.284161,0.182019,0.143353,0.127565,0.116287,0.117576,0.114032,0.113387,0.111776,0.11242,0.112098,0.111132,0.111132,0.111776,0.109843,0.111454,0.110809,50
80,0.109521,0.109521,0.108876,0.109198,0.108554,0.108554,0.108554,0.108876,0.109198,0.109843,0.109843,0.108876,0.109198,0.109521,0.108876,0.109198,0.108232,0.110487,0.108876,0.108232,1.021067,2.006402,2.315728,2.421737,2.458792,2.472325,2.468781,2.47007,2.472647,2.473292,2.466203,2.46717,2.468136,2.467814,2.46137,2.460403,2.462336,2.462659,2.455892,2.456859,2.458148,2.451703,2.451703,2.451381,2.451703,2.452025,2.445581,2.445581,2.444615,2.445581,1.597188,0.634731,0.299628,0.187497,0.144964,0.128853,0.120154,0.116931,0.114998,0.112743,0.112098,0.11242,0.11242,0.11242,0.112743,0.11242,0.111776,0.111776,0.112098,0.111454,50
81,0.108876,0.109198,0.110809,0.109843,0.109843,0.109521,0.110165,0.109843,0.109521,0.109843,0.110487,0.110165,0.110165,0.110487,0.109521,0.110487,0.109843,0.109198,0.109843,0.109521,0.948247,1.984813,2.31444,2.425282,2.46427,2.471036,2.476192,2.478769,2.472969,2.471358,2.473292,2.464914,2.464592,2.46717,2.460081,2.46137,2.462981,2.455892,2.454925,2.457503,2.453959,2.450737,2.452348,2.453637,2.445903,2.445903,2.447192,2.439137,2.440426,2.442359,1.687731,0.669531,0.310583,0.190397,0.146575,0.128531,0.119187,0.115965,0.114676,0.11242,0.112098,0.112743,0.111776,0.111454,0.111132,0.111454,0.111454,0.109843,0.110487,0.110487,50
82,0.108876,0.107265,0.109198,0.107909,0.109198,0.110165,0.109521,0.109843,0.109198,0.110165,0.108554,0.108876,0.109521,0.108554,0.109198,0.109198,0.109198,0.109198,0.109521,0.109198,0.95888,1.980947,2.313473,2.424315,2.462336,2.46717,2.471036,2.473614,2.474581,2.465559,2.466847,2.467814,2.468458,2.46137,2.460725,2.462659,2.463947,2.462981,2.457503,2.456859,2.457181,2.45847,2.450737,2.450737,2.452348,2.451703,2.45267,2.446548,2.443648,2.446226,1.558845,0.619909,0.294472,0.187497,0.144642,0.127242,0.119509,0.116609,0.11532,0.113387,0.113387,0.113709,0.112743,0.113387,0.112098,0.111454,0.112743,0.111132,0.111132,0.111132,50
83,0.110165,0.109521,0.109198,0.109521,0.109843,0.110487,0.109521,0.109521,0.109521,0.109198,0.111132,0.109521,0.109521,0.110809,0.108876,0.109521,0.109843,0.109843,0.110165,0.110165,0.955013,1.984169,2.319273,2.423671,2.460725,2.473936,2.479414,2.472003,2.473292,2.474581,2.474258,2.473614,2.465881,2.464914,2.464592,2.465559,2.465881,2.456536,2.457181,2.459436,2.45847,2.45267,2.452025,2.450737,2.452348,2.452025,2.451703,2.445259,2.443003,2.442681,1.704486,0.676619,0.312516,0.191363,0.146897,0.127565,0.120154,0.116931,0.114354,0.113709,0.112743,0.112098,0.11242,0.112098,0.111776,0.110165,0.111776,0.111132,0.110165,0.112098,50
84,0.109843,0.110165,0.109521,0.109843,0.109843,0.110165,0.109521,0.109843,0.110809,0.109198,0.109198,0.109521,0.109843,0.110165,0.108554,0.109521,0.110487,0.109843,0.109198,0.110487,0.980146,1.992547,2.320884,2.429793,2.458148,2.470714,2.475547,2.478125,2.478769,2.472647,2.470714,2.471681,2.472325,2.46427,2.463947,2.462659,2.46717,2.463947,2.457181,2.456214,2.458792,2.458148,2.459759,2.451703,2.452025,2.452025,2.45267,2.453314,2.444615,2.444937,1.693531,0.674686,0.312838,0.19233,0.147864,0.129176,0.12112,0.116609,0.114354,0.112743,0.11242,0.113065,0.112098,0.112743,0.11242,0.112098,0.110165,0.113065,0.111132,0.11242,50
85,0.109843,0.109843,0.110487,0.110165,0.110165,0.110165,0.109843,0.110165,0.109521,0.110487,0.110165,0.111132,0.109521,0.109843,0.111132,0.110165,0.110487,0.110809,0.109843,0.109843,0.964358,1.986747,2.319273,2.430437,2.459114,2.472969,2.479092,2.481347,2.474903,2.474903,2.475547,2.465881,2.467492,2.467814,2.469425,2.460081,2.460725,2.461692,2.462336,2.453959,2.454925,2.457503,2.456859,2.450737,2.450092,2.451381,2.443003,2.444292,2.446226,2.446548,1.541767,0.613143,0.292217,0.184597,0.144642,0.12692,0.119509,0.115643,0.11532,0.11242,0.11242,0.11242,0.111454,0.11242,0.111454,0.111454,0.110809,0.111132,0.110809,0.110487,50
86,0.109843,0.109843,0.109521,0.109843,0.110165,0.108554,0.109843,0.109198,0.110165,0.109521,0.109521,0.109198,0.111454,0.110165,0.110165,0.109521,0.110487,0.108876,0.109521,0.109521,0.110487,1.173153,2.053445,2.336672,2.433981,2.467492,2.471036,2.474581,2.476836,2.474581,2.469747,2.469103,2.47007,2.462981,2.462336,2.464914,2.462014,2.457825,2.459436,2.459759,2.454925,2.454281,2.45557,2.447837,2.447837,2.450414,2.451381,2.442359,2.443003,2.443648,2.444292,1.408692,0.562555,0.274817,0.178152,0.14142,0.126276,0.119187,0.116287,0.114354,0.113065,0.11242,0.111776,0.111454,0.11242,0.111776,0.110487,0.110809,0.111132,0.110165,50
87,0.109198,0.109521,0.109521,0.109198,0.108876,0.109198,0.109843,0.109198,0.109521,0.110165,0.109198,0.109198,0.109521,0.109198,0.109843,0.110487,0.108554,0.109198,0.109521,0.109521,0.110809,1.142543,2.046679,2.337639,2.427215,2.46137,2.474581,2.471358,2.473292,2.475547,2.469747,2.469425,2.471358,2.46717,2.46427,2.46717,2.467814,2.461047,2.462659,2.463625,2.457181,2.456859,2.459436,2.453959,2.452348,2.454281,2.454925,2.449126,2.448159,2.44977,2.450737,1.447036,0.577377,0.281261,0.181375,0.143353,0.12692,0.12112,0.115965,0.114676,0.113065,0.113709,0.11242,0.113387,0.111454,0.112098,0.11242,0.111454,0.111132,0.112098,50
88,0.110487,0.108876,0.109843,0.110487,0.109843,0.109843,0.110487,0.109843,0.110165,0.110809,0.109843,0.110165,0.110165,0.110487,0.110809,0.111132,0.110165,0.109198,0.109521,0.110165,0.109843,1.188942,2.061178,2.342472,2.437848,2.470714,2.473292,2.476514,2.478769,2.479736,2.470392,2.470392,2.471036,2.471358,2.468458,2.463947,2.464914,2.464914,2.456859,2.456214,2.458148,2.459114,2.452025,2.451381,2.45267,2.452348,2.447514,2.445581,2.447192,2.448481,2.442037,1.291728,0.520345,0.262251,0.174286,0.139487,0.125631,0.118543,0.11532,0.113387,0.113065,0.112743,0.111454,0.11242,0.111132,0.111454,0.112098,0.110809,0.110809,0.110487,50
89,0.109843,0.109843,0.110165,0.109843,0.109198,0.109521,0.110165,0.109521,0.109843,0.110487,0.110165,0.109521,0.109521,0.109198,0.109521,0.109521,0.109521,0.109198,0.109521,0.109521,0.108876,1.318472,2.106611,2.352783,2.436237,2.466525,2.476514,2.472647,2.473936,2.474903,2.466847,2.466525,2.468136,2.468136,2.461047,2.459759,2.462014,2.463625,2.45557,2.456859,2.458148,2.450737,2.452348,2.452992,2.447837,2.445903,2.447514,2.447837,2.440103,2.442037,2.442681,1.283995,0.515834,0.259995,0.173319,0.138842,0.124665,0.11822,0.114676,0.114032,0.111454,0.112098,0.111454,0.111454,0.111454,0.110809,0.110165,0.110809,0.110165,0.110487,50
90,0.108554,0.109198,0.109198,0.108554,0.109198,0.108876,0.109198,0.108876,0.110165,0.107909,0.108876,0.109198,0.109521,0.109843,0.108554,0.109843,0.109843,0.108876,0.109198,0.109198,0.106943,1.180886,2.055701,2.337317,2.430759,2.463303,2.473936,2.469747,2.469425,2.471036,2.470714,2.470714,2.462981,2.461047,2.461692,2.462336,2.462981,2.454925,2.45267,2.453959,2.455248,2.454281,2.447837,2.446548,2.449126,2.448803,2.440748,2.439781,2.441392,2.440748,2.442037,1.422225,0.566744,0.274817,0.178152,0.14142,0.125954,0.11822,0.115965,0.113387,0.11242,0.112098,0.111454,0.111454,0.110809,0.110487,0.111132,0.110165,0.109843,0.109521,50
91,0.108554,0.109198,0.107587,0.108876,0.109521,0.107909,0.108876,0.109198,0.108554,0.108554,0.107909,0.109198,0.108876,0.107909,0.109198,0.108554,0.110165,0.109198,0.107909,0.108232,0.108876,1.140609,2.045068,2.327973,2.423993,2.45847,2.470392,2.466525,2.466847,2.469103,2.469747,2.461692,2.463625,2.463947,2.45847,2.457181,2.457503,2.45847,2.452348,2.44977,2.451703,2.452992,2.44687,2.446226,2.44687,2.447837,2.438492,2.439781,2.44107,2.441392,2.433981,1.437047,0.572544,0.278684,0.178475,0.141742,0.125631,0.11822,0.114998,0.113709,0.113387,0.110809,0.111132,0.110487,0.110809,0.110487,0.109843,0.110487,0.110165,0.110487,50
92,0.108232,0.108876,0.108232,0.108876,0.108876,0.109198,0.109843,0.107909,0.109521,0.109521,0.108876,0.108232,0.108554,0.108876,0.108554,0.109521,0.109198,0.107909,0.108876,0.108554,0.108554,1.285284,2.088889,2.348272,2.436237,2.457825,2.466525,2.471681,2.474258,2.46717,2.467492,2.468458,2.468781,2.462014,2.463303,2.46427,2.454925,2.45557,2.45847,2.459436,2.453314,2.453637,2.454925,2.448481,2.448481,2.44977,2.450737,2.443326,2.445581,2.446548,2.43817,1.413526,0.564166,0.276106,0.178797,0.143675,0.126276,0.119509,0.11532,0.114032,0.113709,0.11242,0.11242,0.111454,0.112098,0.110809,0.110809,0.111132,0.110809,0.111132,50
93,0.109843,0.108554,0.109521,0.108876,0.109198,0.108876,0.109198,0.110165,0.110165,0.109521,0.109198,0.109843,0.109843,0.109521,0.110809,0.108876,0.109198,0.108876,0.109843,0.108876,1.044911,2.013168,2.322817,2.427859,2.464914,2.469103,2.475869,2.47748,2.468458,2.47007,2.471036,2.472325,2.463625,2.464592,2.464914,2.46137,2.457181,2.457825,2.45847,2.456214,2.452348,2.452992,2.454281,2.447192,2.446548,2.447514,2.449126,2.441392,2.442681,2.444615,1.596866,0.632798,0.298016,0.187174,0.144964,0.129498,0.116287,0.118543,0.112743,0.113065,0.113065,0.112743,0.111454,0.110809,0.111132,0.110809,0.111454,0.110487,0.109843,0.110487,50
94,0.109198,0.109521,0.109198,0.108876,0.109198,0.109521,0.109521,0.109521,0.108876,0.108876,0.109198,0.109198,0.109521,0.109198,0.109521,0.109843,0.108876,0.109521,0.108554,0.109521,0.980791,1.986424,2.313795,2.424959,2.461692,2.46717,2.471358,2.474258,2.476192,2.469103,2.469103,2.469103,2.470714,2.463625,2.462014,2.463947,2.464914,2.459759,2.45847,2.459759,2.460725,2.454281,2.454603,2.45557,2.450414,2.449126,2.451703,2.452992,2.44687,2.447514,1.749596,0.696597,0.320249,0.193941,0.148831,0.12982,0.12112,0.117576,0.115643,0.113065,0.113709,0.11242,0.11242,0.113065,0.111776,0.111776,0.111776,0.111776,0.113065,0.112098,50
95,0.109198,0.110165,0.111132,0.110165,0.111454,0.109843,0.109198,0.110165,0.109521,0.110487,0.111132,0.110165,0.110165,0.110165,0.110165,0.110165,0.111454,0.109521,0.110165,0.110165,0.736551,1.903937,2.29124,2.420448,2.46427,2.471681,2.477158,2.480058,2.473936,2.472647,2.473936,2.472325,2.466525,2.466203,2.467492,2.462014,2.46137,2.461692,2.458148,2.454281,2.45557,2.456214,2.450092,2.450737,2.451381,2.442681,2.443648,2.444937,2.445259,2.436881,1.649709,0.654709,0.30575,0.188463,0.145931,0.128531,0.120476,0.116287,0.113709,0.113065,0.112743,0.112098,0.110165,0.111776,0.111132,0.110487,0.111132,0.110165,0.111132,0.110809,50
96,0.109198,0.108554,0.110165,0.109198,0.109198,0.109843,0.109198,0.108876,0.109198,0.108876,0.109843,0.109198,0.109843,0.108876,0.109843,0.108554,0.108554,0.109521,0.108554,0.109521,0.910225,1.967414,2.306062,2.421415,2.462336,2.467492,2.472969,2.475225,2.475869,2.470714,2.467814,2.47007,2.471036,2.463947,2.46427,2.464592,2.464914,2.456859,2.458148,2.460081,2.459759,2.459436,2.453637,2.453637,2.455248,2.453637,2.449448,2.449126,2.450737,2.451381,1.586233,0.631831,0.298339,0.187819,0.146575,0.128209,0.120154,0.116931,0.114676,0.113709,0.114032,0.113065,0.11242,0.112743,0.113065,0.11242,0.11242,0.112743,0.112098,0.112098,50
97,0.110809,0.109843,0.111132,0.112098,0.107587,0.114032,0.109843,0.110487,0.109521,0.110809,0.110487,0.110809,0.110165,0.111132,0.111132,0.110809,0.109843,0.110487,0.109843,0.111132,0.707552,1.896526,2.288985,2.419804,2.464592,2.471358,2.477803,2.479092,2.481669,2.472969,2.473614,2.475225,2.476192,2.46717,2.467492,2.468136,2.469425,2.460081,2.462336,2.463947,2.463947,2.456536,2.456859,2.458792,2.458792,2.451381,2.451059,2.452992,2.454281,2.44687,1.831117,0.731074,0.331527,0.198774,0.150764,0.131109,0.121765,0.117898,0.115965,0.114676,0.113065,0.113387,0.112743,0.113709,0.114354,0.108876,0.113387,0.111454,0.111776,0.111776,50
